experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
conditional,164,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
conditional,164,718,3,3,Journalist,1.0,Male,3,3 5 ,3 5 ,3 5 
conditional,164,267,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
conditional,164,1888,3,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
conditional,164,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
conditional,164,10,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,164,1110,5,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
conditional,164,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
conditional,164,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
conditional,164,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,164,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
conditional,164,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
conditional,164,507,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,164,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
conditional,164,665,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,164,1189,4,5,Teacher,0.0,Female,4,4 5 ,4 5 ,4 
conditional,164,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,164,403,3,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
conditional,164,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
conditional,164,16,5,0,Professor,1.0,Male,5,5 ,5 ,5 
conditional,164,1406,6,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 0 ,1 6 7 0 
conditional,164,1487,0,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
conditional,164,1590,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,164,1657,3,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
conditional,164,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
conditional,164,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,164,255,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
conditional,164,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
conditional,164,981,3,4,Psychologist,0.0,Female,3,2 3 5 ,2 3 ,2 3 
conditional,164,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
conditional,164,972,4,4,Psychologist,1.0,Male,4,1 4 ,4 ,4 
conditional,164,680,7,3,Journalist,0.0,Female,0,4 0 ,1 4 7 0 ,4 0 
conditional,164,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,164,1810,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,164,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,164,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
conditional,164,102,0,0,Professor,1.0,Male,0,4 0 ,4 0 ,4 0 
conditional,164,1039,2,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
conditional,164,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
conditional,164,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,164,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
conditional,164,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
conditional,164,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,164,224,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
conditional,164,1609,8,8,Painter,0.0,Female,8,8 ,8 0 ,8 
conditional,164,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
conditional,164,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
conditional,165,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
conditional,165,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
conditional,165,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,165,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
conditional,165,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,165,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,165,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
conditional,165,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
conditional,165,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
conditional,165,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,165,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
conditional,165,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,165,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,165,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
conditional,165,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,165,1477,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,165,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
conditional,165,1174,5,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
conditional,165,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,165,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,165,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
conditional,165,313,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,165,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,165,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
conditional,165,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
conditional,165,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
conditional,165,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
conditional,165,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
conditional,165,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
conditional,165,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,165,591,8,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
conditional,165,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
conditional,165,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,165,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
conditional,165,1965,5,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
conditional,165,1444,1,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
conditional,165,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
conditional,165,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,165,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
conditional,165,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,165,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
conditional,165,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,165,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,165,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
conditional,165,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
conditional,165,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
conditional,165,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,165,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,165,293,1,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
conditional,165,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,166,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,166,110,7,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
conditional,166,343,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
conditional,166,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
conditional,166,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,166,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
conditional,166,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,166,1477,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,166,1174,3,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
conditional,166,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,166,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
conditional,166,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,166,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
conditional,166,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
conditional,166,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
conditional,166,293,5,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
conditional,166,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,166,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
conditional,166,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
conditional,166,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,166,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
conditional,166,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
conditional,166,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
conditional,166,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,166,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
conditional,166,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,166,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
conditional,166,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
conditional,166,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
conditional,166,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
conditional,166,1798,8,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
conditional,166,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
conditional,166,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
conditional,166,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,166,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
conditional,166,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,166,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
conditional,166,1401,7,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
conditional,166,313,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,166,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,166,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
conditional,166,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,166,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,166,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,166,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,166,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,166,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
conditional,166,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,166,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
conditional,166,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,167,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
conditional,167,1768,8,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
conditional,167,971,4,4,Psychologist,0.0,Female,0,0 ,0 ,0 
conditional,167,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,167,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,167,94,5,0,Professor,0.0,Female,0,2 5 0 ,2 5 0 ,5 0 
conditional,167,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
conditional,167,266,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
conditional,167,1109,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
conditional,167,1658,8,8,Painter,1.0,Male,8,2 8 ,2 5 8 ,2 5 8 
conditional,167,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,167,1888,3,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
conditional,167,498,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,167,1487,0,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
conditional,167,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
conditional,167,643,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
conditional,167,1505,5,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
conditional,167,1809,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,167,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
conditional,167,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
conditional,167,403,4,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
conditional,167,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
conditional,167,10,5,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,167,1148,3,5,Teacher,1.0,Male,2,2 8 ,2 8 ,2 8 
conditional,167,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,167,1777,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,167,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
conditional,167,1501,1,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 ,1 6 7 
conditional,167,1153,2,5,Teacher,1.0,Male,2,2 3 ,2 3 5 ,2 3 5 
conditional,167,224,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
conditional,167,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
conditional,167,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,167,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
conditional,167,631,3,3,Journalist,1.0,Male,3,3 ,3 ,2 3 
conditional,167,976,4,4,Psychologist,0.0,Female,4,1 4 ,4 ,4 
conditional,167,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
conditional,167,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
conditional,167,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
conditional,167,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,167,103,0,0,Professor,1.0,Male,0,0 ,0 ,4 0 
conditional,167,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,167,1229,7,6,Dentist,0.0,Female,6,6 7 ,6 7 ,6 7 
conditional,167,1918,9,9,Model,1.0,Male,9,5 9 ,2 5 9 ,2 5 9 0 
conditional,167,1590,4,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,167,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,167,254,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,167,1038,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
conditional,167,664,3,3,Journalist,1.0,Male,3,2 3 0 ,1 2 3 0 ,1 2 3 0 
conditional,167,1405,7,7,Surgeon,1.0,Male,7,7 ,7 ,1 7 
conditional,167,267,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
conditional,168,293,0,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
conditional,168,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
conditional,168,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
conditional,168,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,168,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
conditional,168,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
conditional,168,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
conditional,168,1477,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,168,313,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,168,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
conditional,168,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
conditional,168,135,3,0,Professor,1.0,Male,0,0 ,0 ,0 
conditional,168,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,168,1174,3,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
conditional,168,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
conditional,168,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,168,1008,3,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
conditional,168,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
conditional,168,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
conditional,168,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
conditional,168,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
conditional,168,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,168,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,168,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,168,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
conditional,168,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
conditional,168,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,168,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,168,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,168,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
conditional,168,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,168,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,168,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,168,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
conditional,168,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,168,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
conditional,168,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,168,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,168,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
conditional,168,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
conditional,168,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
conditional,168,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,168,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,168,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
conditional,168,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,168,1798,8,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
conditional,168,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,168,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
conditional,168,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
conditional,168,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
conditional,169,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
conditional,169,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
conditional,169,1053,5,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
conditional,169,1798,8,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
conditional,169,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
conditional,169,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
conditional,169,865,4,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
conditional,169,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,169,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
conditional,169,312,1,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
conditional,169,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,169,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
conditional,169,1174,0,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
conditional,169,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
conditional,169,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,169,1140,0,5,Teacher,1.0,Male,0,0 ,0 ,0 
conditional,169,804,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,169,1756,2,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
conditional,169,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
conditional,169,1929,9,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
conditional,169,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
conditional,169,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
conditional,169,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
conditional,169,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,169,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,169,86,0,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
conditional,169,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
conditional,169,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
conditional,169,79,0,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
conditional,169,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,169,1693,3,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
conditional,169,1540,6,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
conditional,169,1476,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
conditional,169,153,3,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
conditional,169,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,169,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,169,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
conditional,169,110,0,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
conditional,169,641,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,169,289,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,169,591,8,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
conditional,169,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,169,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
conditional,169,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,169,1586,7,7,Surgeon,1.0,Male,7,7 ,7 ,7 
conditional,169,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
conditional,169,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
conditional,169,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,169,1851,9,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
conditional,169,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
conditional,170,765,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
conditional,170,342,0,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
conditional,170,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
conditional,170,11,7,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
conditional,170,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,170,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
conditional,170,895,4,4,Psychologist,0.0,Female,4,4 0 ,3 4 0 ,4 0 
conditional,170,1296,5,6,Dentist,1.0,Male,7,7 ,5 7 ,5 7 
conditional,170,235,7,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,170,1190,0,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
conditional,170,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
conditional,170,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
conditional,170,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
conditional,170,1657,8,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
conditional,170,973,4,4,Psychologist,0.0,Female,4,4 ,4 6 ,4 
conditional,170,549,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,170,225,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,170,508,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
conditional,170,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
conditional,170,1110,5,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
conditional,170,1401,7,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
conditional,170,1965,2,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
conditional,170,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
conditional,170,494,2,2,Photographer,0.0,Female,2,2 9 ,2 9 ,2 9 
conditional,170,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
conditional,170,1888,9,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
conditional,170,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
conditional,170,433,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
conditional,170,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
conditional,170,103,0,0,Professor,1.0,Male,0,0 ,0 ,4 0 
conditional,170,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
conditional,170,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
conditional,170,16,5,0,Professor,1.0,Male,5,5 ,5 ,5 
conditional,170,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
conditional,170,1009,3,5,Teacher,1.0,Male,3,2 3 ,2 3 ,2 3 4 
conditional,170,59,0,0,Professor,0.0,Female,0,0 ,0 ,0 
conditional,170,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
conditional,170,304,1,1,Physician,1.0,Male,1,1 6 7 ,1 7 ,1 
conditional,170,1273,1,6,Dentist,0.0,Female,6,6 ,6 ,6 
