experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
conditional,372,308,12,6,Guard,2.0,Older,11,6 11 12,6 11 12 15,6 11 12 15 16
conditional,372,121,16,16,Salesperson,1.0,Middle,16,16,1 11 15 16,1 11 15 16
conditional,372,338,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
conditional,372,1267,17,17,Singer,1.0,Middle,16,11 16 17,11 15 16 17,11 15 16 17
conditional,372,671,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,372,1067,3,3,Computer User,3.0,Unknown,3,3,3,3
conditional,372,1034,17,17,Singer,0.0,Younger,17,17,17,17
conditional,372,918,11,11,Laborer,3.0,Unknown,11,11 15,4 11 14 15,11 14 15
conditional,372,855,11,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
conditional,372,567,1,1,Backpacker,1.0,Middle,1,1 5,1 5 11 16,1 5 11 16
conditional,372,352,17,17,Singer,1.0,Middle,17,17,17,17
conditional,372,1266,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,372,140,15,15,Repairman,1.0,Middle,15,15,15,15
conditional,372,736,5,5,Farmer,2.0,Older,5,5 11,5 11,1 4 5 11 16
conditional,372,901,12,12,Officer,3.0,Unknown,6,6 11 12 13,6 11 12 13,6 11 12 13
conditional,372,557,16,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
conditional,372,1262,4,4,Craftsman,3.0,Unknown,16,4 11 16,4 9 11 16,4 9 11 16
conditional,372,880,9,9,Hairdresser,1.0,Middle,9,9,9,9 11
conditional,372,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
conditional,372,1368,10,10,Horse Rider,1.0,Middle,10,10,8 10,8 10 12
conditional,372,61,9,9,Hairdresser,1.0,Middle,9,9 15,9 15,4 9 11 15
conditional,372,1278,3,3,Computer User,3.0,Unknown,11,3 6 11 14 15 16,3 6 11 14,3 6 11 14
conditional,372,128,20,19,Speaker,0.0,Younger,20,20,20,20
conditional,372,56,2,6,Guard,1.0,Middle,2,2 6 12,2 6 12,2 6 12
conditional,372,247,6,6,Guard,1.0,Middle,6,6,6,6
conditional,372,1214,10,10,Horse Rider,1.0,Middle,6,6 10 12 13,6 10 12 13,6 10 12 13
conditional,372,649,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,372,1230,4,4,Craftsman,3.0,Unknown,11,4 11 14 15,4 11 14 15,4 11 14 15
conditional,372,70,15,15,Repairman,2.0,Older,15,4 11 15,4 11 15,4 9 11 15
conditional,372,1199,1,1,Backpacker,0.0,Younger,1,1 3 6 8 10 12 18,1 8 12 18,1 8 12 18
conditional,372,976,10,10,Horse Rider,3.0,Unknown,10,10,1 2 5 10,2 5 10
conditional,373,665,19,19,Speaker,3.0,Unknown,19,2 3 10 11 12 13 16 17 19,2 10 12 19,2 10 12 19
conditional,373,991,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,373,133,5,5,Farmer,3.0,Unknown,11,5 11,5 11,5 11
conditional,373,849,7,7,Guitarist,1.0,Middle,7,7 17,7 17,7 17
conditional,373,1356,5,11,Laborer,3.0,Unknown,11,5 11,5 11 16,5 11 16
conditional,373,79,3,3,Computer User,0.0,Younger,3,3 11 15,3 11 15,3
conditional,373,463,16,16,Salesperson,0.0,Younger,16,16,16,16
conditional,373,19,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,373,316,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,373,1243,19,19,Speaker,0.0,Younger,16,1 2 15 16 17,2 15 16 17,2 15 16 17
conditional,373,309,12,12,Officer,1.0,Middle,6,6 13,6 12 13 16,6 12 13 16
conditional,373,273,15,15,Repairman,1.0,Middle,15,11 15,11 15 16,11 15 16
conditional,373,625,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,373,662,5,1,Backpacker,0.0,Younger,1,1,1,1
conditional,373,1096,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,373,626,2,2,Boatman,1.0,Middle,2,2,2,2
conditional,373,470,9,9,Hairdresser,3.0,Unknown,9,9,9,9
conditional,373,1048,5,16,Salesperson,1.0,Middle,16,5 11 16,5 11 16,1 5 11 16
conditional,373,1032,12,12,Officer,3.0,Unknown,6,6 12,6 12 13,6 12
conditional,373,1379,13,13,Motorcyclist,2.0,Older,13,13,12 13,4 10 12 13 15
conditional,373,843,4,14,Painter,2.0,Older,16,4 11 16,4 11 15 16,4 11 14 15 16
conditional,373,579,4,4,Craftsman,1.0,Middle,4,4 11,4 11 15,4 11 15 16
conditional,373,1318,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,373,1188,9,9,Hairdresser,3.0,Unknown,9,9 11,9 11,9
conditional,373,71,6,6,Guard,1.0,Middle,6,6 10 14,6 9 10 14,6 9 10 14
conditional,373,781,5,19,Speaker,1.0,Middle,16,9 11 16,4 9 11 16,4 9 11 16
conditional,373,1070,12,12,Officer,3.0,Unknown,6,6 12,3 6 12 16,6 12 16
conditional,373,1060,12,6,Guard,0.0,Younger,6,6,6,6
conditional,373,70,15,15,Repairman,2.0,Older,15,4 11 15,4 11 15,4 9 11 15
conditional,373,646,17,7,Guitarist,1.0,Middle,17,7 11 17,6 7 11 17,6 7 11 17
conditional,373,807,11,11,Laborer,1.0,Middle,11,11 15,11 15,11 15
conditional,373,570,14,14,Painter,2.0,Older,14,14 16,14 16,4 11 14 15 16
conditional,373,854,3,3,Computer User,1.0,Middle,3,3,3 4 15 19,3 4 15 19
conditional,373,578,4,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
conditional,373,390,10,10,Horse Rider,1.0,Middle,10,6 10 12,6 10 12,6 10 12
conditional,373,589,10,10,Horse Rider,3.0,Unknown,10,10,10,10
conditional,373,95,10,10,Horse Rider,0.0,Younger,10,10,5 8 10,10
conditional,373,107,17,1,Backpacker,1.0,Middle,16,6 11 16 17,6 11 16 17,6 11 16 17
conditional,373,1280,4,4,Craftsman,1.0,Middle,4,2 4 11,2 4 11,2 4 11
conditional,373,159,17,17,Singer,1.0,Middle,17,7 17,7 17,7 10 17 19
conditional,373,63,12,11,Laborer,1.0,Middle,6,6 13,6 12 13 16,6 12 13 16
conditional,373,110,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,373,351,1,1,Backpacker,0.0,Younger,1,1,1,1
conditional,373,86,5,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
conditional,373,803,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,373,1105,17,17,Singer,1.0,Middle,16,2 7 11 16 17,2 7 16 17,2 7 16 17
conditional,373,28,9,9,Hairdresser,1.0,Middle,9,9,9,6 9
conditional,373,602,2,2,Boatman,1.0,Middle,2,2 6 19,2 3 6 19,2 3 6 19
conditional,373,1061,4,4,Craftsman,2.0,Older,4,4 11,2 4 11,2 4 5 11 15
conditional,373,1049,3,3,Computer User,3.0,Unknown,2,2 3 16,2 3 11 16,2 3 16
conditional,374,22,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,374,118,15,15,Repairman,1.0,Middle,3,3 15 16 19,3 15 16 19,3 15 16 19
conditional,374,660,4,11,Laborer,1.0,Middle,11,11,11,4 5 11
conditional,374,832,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,374,604,6,6,Guard,1.0,Middle,6,6 11 16,1 6 11 16,1 6 11 16
conditional,374,1099,10,10,Horse Rider,0.0,Younger,10,10,10,10
conditional,374,1330,1,1,Backpacker,1.0,Middle,1,1 4 6 7 11 12 15 17 18 19,1 6 7 15,1 6 7 15
conditional,374,1102,2,2,Boatman,3.0,Unknown,2,2,2,2
conditional,374,914,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,374,1190,3,3,Computer User,1.0,Middle,1,1 3 15 16,1 3 15 16,1 3 15 16
conditional,374,1177,7,7,Guitarist,1.0,Middle,7,3 4 7 11 15 16 17 19,3 7 16 19,3 7 16 19
conditional,374,1229,4,4,Craftsman,3.0,Unknown,4,4 15,4 15,4 15
conditional,374,854,3,3,Computer User,1.0,Middle,3,3,3 4 15 19,3 4 15 19
conditional,374,237,7,7,Guitarist,1.0,Middle,7,7,7,7 12 17
conditional,374,685,13,13,Motorcyclist,1.0,Middle,16,13 16,6 13 15 16,6 13 15 16
conditional,374,233,5,16,Salesperson,1.0,Middle,11,5 11,5 11 16,2 5 11 16
conditional,374,1396,13,13,Motorcyclist,3.0,Unknown,13,1 11 13 16,1 11 13 16,1 11 13 16
conditional,374,447,13,13,Motorcyclist,0.0,Younger,13,1 11 13 16,1 11 13 16,11 13 16
conditional,374,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
conditional,374,715,10,10,Horse Rider,1.0,Middle,10,8 10,6 8 10 12,6 8 10 12
conditional,374,1013,4,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
conditional,374,510,20,20,Tennis Player,1.0,Middle,20,16 18 20,16 18 20,1 16 18 20
conditional,374,1156,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,374,189,19,19,Speaker,1.0,Middle,20,1 20,1 20,1 20
conditional,374,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
conditional,374,23,5,5,Farmer,1.0,Middle,5,5 11,5 11,5 11 15 16
conditional,374,1057,9,9,Hairdresser,0.0,Younger,9,9,9,9
conditional,374,742,15,15,Repairman,1.0,Middle,15,11 13 15,4 11 13 15,4 11 13 15
conditional,374,257,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,374,299,11,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
conditional,374,676,1,1,Backpacker,1.0,Middle,1,1 11 16,1 11 16,1 5 11 16
conditional,374,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
conditional,374,556,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
conditional,374,1076,6,11,Laborer,1.0,Middle,6,6 11 13 16,6 11 13 16,6 11 13 16
conditional,374,1130,11,14,Painter,1.0,Middle,15,4 11 14 15,4 11 14 15,4 11 14 15
conditional,374,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
conditional,374,1360,14,4,Craftsman,3.0,Unknown,16,11 14 15 16,11 14 15 16,11 14 15 16
conditional,374,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
conditional,374,1346,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,374,610,19,19,Speaker,2.0,Older,19,5 10 11 16 19,5 11 16 19,5 10 11 16 19
conditional,374,1378,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,374,822,12,12,Officer,1.0,Middle,6,3 6 12 15,3 6 12 15,3 6 12 15
conditional,374,874,5,5,Farmer,1.0,Middle,5,5,5,5 11
conditional,374,534,11,3,Computer User,1.0,Middle,11,2 3 6 11 15,2 3 11 15,2 3 11 15
conditional,374,227,9,9,Hairdresser,1.0,Middle,9,9 11 16,4 9 11 16,4 9 11 16
conditional,374,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
conditional,374,43,17,17,Singer,3.0,Unknown,17,17,10 17,17
conditional,374,178,6,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
conditional,374,786,17,17,Singer,3.0,Unknown,17,8 11 17 19,8 11 17 19,8 11 17 19
conditional,374,789,11,11,Laborer,1.0,Middle,6,6 11 15,6 11 15 18,6 11 15 18
conditional,375,985,19,19,Speaker,2.0,Older,10,3 5 6 10 11 12 19,3 10 11 19,3 6 10 11 19
conditional,375,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
conditional,375,193,2,2,Boatman,3.0,Unknown,2,2 6,2 6 11 12,2 6 12
conditional,375,291,6,12,Officer,3.0,Unknown,6,6,6,6
conditional,375,1371,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,375,206,11,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
conditional,375,844,11,11,Laborer,1.0,Middle,5,5 11,5 11,5 11
conditional,375,178,6,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
conditional,375,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,375,788,12,6,Guard,1.0,Middle,6,6,6,6
conditional,375,749,12,12,Officer,2.0,Older,12,6 11 12 13 15,6 11 12 15,6 11 12 13 15
conditional,375,187,9,9,Hairdresser,3.0,Unknown,9,9,9,9
conditional,375,1036,18,18,Skateboarder,3.0,Unknown,18,6 12 18,6 10 12 18,6 10 12 18
conditional,375,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
conditional,375,958,17,17,Singer,1.0,Middle,17,17,17,10 17 19
conditional,375,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
conditional,375,19,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,375,1202,7,7,Guitarist,2.0,Older,7,3 7,3 7 11 17,3 7 11 16 17
conditional,375,627,1,1,Backpacker,1.0,Middle,3,1 3 4 5 14 16,1 3 5 16,1 3 5 16
conditional,375,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
conditional,375,73,4,15,Repairman,2.0,Older,4,4 11,4 11 16,4 5 11 15 16
conditional,375,1042,19,19,Speaker,2.0,Older,10,5 6 8 9 10 12 16 17 19,6 10 12 16,6 10 12 16 17
conditional,375,964,10,10,Horse Rider,1.0,Middle,10,10 12,2 6 10 12,2 6 10 12
conditional,375,1328,5,5,Farmer,0.0,Younger,11,5 11,5 11,5 11
conditional,375,319,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
conditional,375,448,12,12,Officer,1.0,Middle,12,6 12,3 6 12 13,3 6 12 13
conditional,375,152,16,16,Salesperson,2.0,Older,16,16,16,3 11 15 16
conditional,375,373,14,14,Painter,1.0,Middle,14,14,14,14
conditional,375,1182,3,3,Computer User,3.0,Unknown,3,3,3,3
conditional,375,855,15,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
conditional,375,102,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,375,367,16,16,Salesperson,1.0,Middle,16,11 16,5 11 16,5 6 11 16
conditional,375,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
conditional,375,402,1,1,Backpacker,0.0,Younger,1,1,1,1
conditional,375,473,2,2,Boatman,1.0,Middle,2,2,2 11,2 11
conditional,375,1332,17,17,Singer,1.0,Middle,17,7 17,7 10 14 17,7 10 14 17
conditional,375,1198,14,9,Hairdresser,1.0,Middle,9,4 9 14 16,4 9 14 16,4 9 14 16
conditional,375,436,15,4,Craftsman,2.0,Older,4,4 11 15 16,4 11 15 16,4 9 11 15 16
conditional,375,951,5,16,Salesperson,1.0,Middle,16,5 11 16,5 11 16,4 5 11 16
conditional,375,559,7,7,Guitarist,1.0,Middle,7,7 16 17,7 11 16 17,7 11 16 17
conditional,375,806,15,15,Repairman,3.0,Unknown,15,4 11 15,3 4 11 15,4 11 15
conditional,375,875,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,375,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
conditional,375,275,6,6,Guard,1.0,Middle,6,6,6,6
conditional,375,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,375,1050,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,375,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
conditional,375,842,14,14,Painter,3.0,Unknown,16,11 14 16,11 14 16,11 14 16
conditional,375,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
conditional,375,85,8,19,Speaker,0.0,Younger,16,1 4 6 10 11 13 16,1 10 11 16,1 10 11 16
conditional,376,557,19,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
conditional,376,717,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,376,918,11,11,Laborer,3.0,Unknown,11,11 15,4 11 14 15,11 14 15
conditional,376,70,15,15,Repairman,2.0,Older,15,4 11 15,4 11 15,4 9 11 15
conditional,376,121,16,16,Salesperson,1.0,Middle,16,16,1 11 15 16,1 11 15 16
conditional,376,308,16,6,Guard,2.0,Older,11,6 11 12,6 11 12 15,6 11 12 15 16
conditional,376,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
conditional,376,1199,1,1,Backpacker,0.0,Younger,1,1 3 6 8 10 12 18,1 8 12 18,1 8 12 18
conditional,376,291,6,12,Officer,3.0,Unknown,6,6,6,6
conditional,376,458,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,376,768,13,16,Salesperson,2.0,Older,16,2 16,2 16 18 20,2 4 16 18 20
conditional,376,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
conditional,376,626,2,2,Boatman,1.0,Middle,2,2,2,2
conditional,376,410,6,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
conditional,376,61,4,9,Hairdresser,1.0,Middle,9,9 15,9 15,4 9 11 15
conditional,376,1214,10,10,Horse Rider,1.0,Middle,6,6 10 12 13,6 10 12 13,6 10 12 13
conditional,376,605,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,376,1267,17,17,Singer,1.0,Middle,16,11 16 17,11 15 16 17,11 15 16 17
conditional,376,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
conditional,376,1034,17,17,Singer,0.0,Younger,17,17,17,17
conditional,376,247,6,6,Guard,1.0,Middle,6,6,6,6
conditional,376,441,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,376,567,1,1,Backpacker,1.0,Middle,1,1 5,1 5 11 16,1 5 11 16
conditional,376,1177,7,7,Guitarist,1.0,Middle,7,3 4 7 11 15 16 17 19,3 7 16 19,3 7 16 19
conditional,376,1278,3,3,Computer User,3.0,Unknown,11,3 6 11 14 15 16,3 6 11 14,3 6 11 14
conditional,376,977,2,2,Boatman,1.0,Middle,2,2,2 16,2 11 16
conditional,376,880,9,9,Hairdresser,1.0,Middle,9,9,9,9 11
conditional,376,56,6,6,Guard,1.0,Middle,2,2 6 12,2 6 12,2 6 12
conditional,376,1112,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,376,1368,10,10,Horse Rider,1.0,Middle,10,10,8 10,8 10 12
conditional,376,736,5,5,Farmer,2.0,Older,5,5 11,5 11,1 4 5 11 16
conditional,376,338,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
conditional,376,128,20,19,Speaker,0.0,Younger,20,20,20,20
conditional,376,671,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,376,1266,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,376,971,5,5,Farmer,1.0,Middle,3,3 5 6 8 9 11 16 17,3 6 9 11,3 6 9 11
conditional,376,785,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,376,1067,3,3,Computer User,3.0,Unknown,3,3,3,3
conditional,376,855,15,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
conditional,376,649,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,376,756,3,3,Computer User,1.0,Middle,3,1 3 11 16,1 3 11 16,1 3 11 16
conditional,376,1262,4,4,Craftsman,3.0,Unknown,16,4 11 16,4 9 11 16,4 9 11 16
conditional,376,976,10,10,Horse Rider,3.0,Unknown,10,10,1 2 5 10,2 5 10
conditional,376,140,15,15,Repairman,1.0,Middle,15,15,15,15
conditional,376,311,9,9,Hairdresser,0.0,Younger,9,9,2 9 11,9
conditional,376,1230,4,4,Craftsman,3.0,Unknown,11,4 11 14 15,4 11 14 15,4 11 14 15
conditional,376,352,17,17,Singer,1.0,Middle,17,17,17,17
conditional,376,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
conditional,376,901,12,12,Officer,3.0,Unknown,6,6 11 12 13,6 11 12 13,6 11 12 13
conditional,376,1294,8,8,Gymnast,0.0,Younger,8,1 6 8 14,1 6 8 14,8
conditional,377,386,17,7,Guitarist,3.0,Unknown,17,17,17,17
conditional,377,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
conditional,377,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
conditional,377,944,4,4,Craftsman,1.0,Middle,11,4 5 9 11 16,5 9 11 16,5 9 11 16
conditional,377,205,13,13,Motorcyclist,1.0,Middle,13,13,12 13,12 13
conditional,377,725,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,377,846,6,10,Horse Rider,3.0,Unknown,6,6,6,6
conditional,377,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
conditional,377,418,16,16,Salesperson,1.0,Middle,16,1 16,1 11 16,1 11 15 16
conditional,377,186,4,4,Craftsman,2.0,Older,11,3 4 9 11 15 16,3 11 15 16,3 4 11 15 16
conditional,377,558,17,7,Guitarist,1.0,Middle,17,7 17,7 10 15 17,7 10 15 17
conditional,377,587,19,19,Speaker,2.0,Older,12,3 6 10 11 12 16 17 19 20,6 11 12 16,6 11 12 16 19
conditional,377,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,377,597,3,3,Computer User,1.0,Middle,19,3 11 15 17 19,3 11 17 19,3 11 17 19
conditional,377,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
conditional,377,611,1,7,Guitarist,3.0,Unknown,16,1 15 16,1 4 15 16,1 4 15 16
conditional,377,870,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,377,176,5,11,Laborer,3.0,Unknown,11,2 5 11,2 5 11,2 5 11
conditional,377,982,2,2,Boatman,1.0,Middle,2,2,2,1 2
conditional,377,1147,6,6,Guard,0.0,Younger,6,6,6,6
conditional,377,112,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,377,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
conditional,377,615,5,11,Laborer,1.0,Middle,5,5 11,5 11,1 5 11
conditional,377,1203,12,12,Officer,1.0,Middle,6,6 11,2 6 11 12,2 6 11 12
conditional,377,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
conditional,377,1325,12,12,Officer,1.0,Middle,6,6 12 13,6 12 13 19,6 12 13 19
conditional,377,675,2,16,Salesperson,1.0,Middle,16,11 15 16,2 11 15 16,2 11 15 16
conditional,377,935,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,377,679,10,5,Farmer,2.0,Older,5,5 11,5 11,2 4 5 11
conditional,377,1060,6,6,Guard,0.0,Younger,6,6,6,6
conditional,377,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
conditional,377,139,5,9,Hairdresser,1.0,Middle,11,5 9 11,4 5 9 11,4 5 9 11
conditional,377,58,11,11,Laborer,3.0,Unknown,11,6 11 14,6 11 14 18,6 11 14 18
conditional,377,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
conditional,377,208,15,15,Repairman,3.0,Unknown,3,3,3 19,3
conditional,377,557,16,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
conditional,377,1390,4,4,Craftsman,1.0,Middle,11,4 11 15 16,4 11 15 16,4 11 15 16
conditional,377,966,14,14,Painter,2.0,Older,14,5 11 14,4 5 11 14,4 5 11 12 14
conditional,377,400,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,377,788,12,6,Guard,1.0,Middle,6,6,6,6
conditional,377,551,5,5,Farmer,1.0,Middle,5,5 11,5 11,5 11
conditional,377,946,1,14,Painter,3.0,Unknown,14,14,2 14,14
conditional,377,107,17,1,Backpacker,1.0,Middle,16,6 11 16 17,6 11 16 17,6 11 16 17
conditional,377,650,18,18,Skateboarder,3.0,Unknown,18,18,8 18,18
conditional,377,921,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,377,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
conditional,377,521,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,377,560,10,10,Horse Rider,0.0,Younger,10,8 10,8 10 20,10
conditional,377,716,15,15,Repairman,0.0,Younger,15,15,15,15
conditional,377,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
conditional,378,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
conditional,378,1153,19,19,Speaker,1.0,Middle,10,3 5 6 10 11 12 13 16 17 19,5 6 10 12,5 6 10 12
conditional,378,145,2,2,Boatman,1.0,Middle,2,2,2,2
conditional,378,700,1,1,Backpacker,3.0,Unknown,1,1 2 6 14,1 2 6 14,1 2 6 14
conditional,378,166,14,14,Painter,0.0,Younger,14,11 14 16,1 11 14 16,14 16
conditional,378,1293,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,378,591,16,11,Laborer,1.0,Middle,16,6 11 13 15 16 17,6 13 15 16,6 13 15 16
conditional,378,621,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,378,1353,19,17,Singer,0.0,Younger,17,17,17,17
conditional,378,431,6,12,Officer,1.0,Middle,6,6 10 11 13 15 16,6 11 15 16,6 11 15 16
conditional,378,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,378,1183,9,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15 16
conditional,378,1331,1,1,Backpacker,1.0,Middle,1,1 5 11 16,1 5 11 16,1 5 11 16
conditional,378,585,14,14,Painter,0.0,Younger,16,11 14 16,2 11 14 16,11 14 16
conditional,378,956,6,6,Guard,1.0,Middle,6,6,6,6 20
conditional,378,505,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,378,1256,9,9,Hairdresser,1.0,Middle,9,9 15,4 9 15,4 9 11 15
conditional,378,1348,6,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
conditional,378,848,16,16,Salesperson,1.0,Middle,16,16,11 16,11 16
conditional,378,1046,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,378,506,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,378,920,12,12,Officer,1.0,Middle,6,6 12 13 16,6 12 13 16,6 12 13 16
conditional,378,105,4,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
conditional,378,1295,3,3,Computer User,3.0,Unknown,3,3 16 19,3 15 16 19,3 16 19
conditional,378,570,14,14,Painter,2.0,Older,14,14 16,14 16,4 11 14 15 16
conditional,378,455,11,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
conditional,378,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
conditional,378,37,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,378,1226,9,9,Hairdresser,1.0,Middle,9,9,9,9
conditional,378,464,7,7,Guitarist,1.0,Middle,7,7 11 17,2 7 11 17,2 7 11 17
conditional,378,225,6,10,Horse Rider,0.0,Younger,6,6,6 10,6
conditional,378,963,13,13,Motorcyclist,0.0,Younger,13,13 15,9 13 15 16,13
conditional,378,426,5,5,Farmer,2.0,Older,5,5 11,5 11,1 2 5 11 16
conditional,378,331,6,6,Guard,0.0,Younger,6,6 15,6 15,6
conditional,378,680,18,18,Skateboarder,0.0,Younger,18,6 8 18 20,6 8 18 20,6 8 18 20
conditional,378,1168,7,7,Guitarist,3.0,Unknown,7,7,7,7
conditional,378,801,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,378,32,17,17,Singer,0.0,Younger,17,17,17,17
conditional,378,710,6,6,Guard,1.0,Middle,6,6,6,6
